event_date,actor1,assoc_actor_1,actor2,assoc_actor_2,fatalities,interaction,admin1,admin2,latitude,longitude,notes,fatality_points,fatality_points_2,notes_wrapped,year,latitude_jitter,longitude_jitter
2023-02-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Jenin,32.3175,35.1872,"On 15 February 2023, Israeli settlers hurled stones passing Palestinian vehicles near Silat al Dahr village and Homesh settlement (Jenin, West Bank), causing material damage.",2.0,0.5,"On 15 February 2023, Israeli settlers<br>hurled stones passing Palestinian<br>vehicles near Silat al Dahr village and<br>Homesh settlement (Jenin, West Bank),<br>causing material damage.",2023,32.31122071161719,35.184199924802144
2023-02-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.308,35.1659,"On 15 February 2023, a group of Israeli settlers attacked (presumably by stone-throwing) Palestinian houses in Bazzaryah village (Nablus, West Bank).",2.0,0.5,"On 15 February 2023, a group of Israeli<br>settlers attacked (presumably by stone-<br>throwing) Palestinian houses in<br>Bazzaryah village (Nablus, West Bank).",2023,32.29731169502264,35.16890444032852
2023-02-15,Rioters (Israel),Settlers (Israel),Rioters (Palestine),Civilians (Palestine); Students (Palestine); Teachers (Palestine),0.0,Rioters-Rioters,West Bank,Nablus,32.3018,35.1926,"On 15 February 2023, dozens of Israeli settlers threw stones at Palestinian schools and houses in Burqah village (Nablus, West Bank), which led to clashes between Palestinians and the setters who fired live bullets toward the Palestinians. There were no casualties.",2.0,0.5,"On 15 February 2023, dozens of Israeli<br>settlers threw stones at Palestinian<br>schools and houses in Burqah village<br>(Nablus, West Bank), which led to<br>clashes between Palestinians and the<br>setters who fired live bullets toward<br>the Palestinians. There were no<br>casualties.",2023,32.30223187371333,35.2050624311335
2023-02-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Salfit,32.128,35.099,"On 15 February 2023, a group of Israeli settlers physically assaulted a Palestinian shepherd Qarawat Bani Hassan village (Salfit, West Bank). Settlers also detained a Palestinian before releasing him later.",2.0,0.5,"On 15 February 2023, a group of Israeli<br>settlers physically assaulted a<br>Palestinian shepherd Qarawat Bani Hassan<br>village (Salfit, West Bank). Settlers<br>also detained a Palestinian before<br>releasing him later.",2023,32.121194605882316,35.0918102451582
2023-02-15,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Salfit,32.1193,35.129,"On 15 February 2023, Palestinian rioters threw stones at passing settlers' vehicles near Revava (Salfit, West Bank), causing damage to a car.",2.0,0.5,"On 15 February 2023, Palestinian rioters<br>threw stones at passing settlers'<br>vehicles near Revava (Salfit, West<br>Bank), causing damage to a car.",2023,32.121990848398895,35.129516502122854
2023-02-16,Rioters (Israel),Settlers (Israel),Military Forces of Israel (2022-) Golani Brigade,N/A,0.0,Rioters-External/Other forces,West Bank,Nablus,32.1667,35.2333,"On 16 February 2023, Israeli settlers attempted to run over Israeli soldiers from the Golani Brigade near Yitzhar settlement (Nablus, West Bank). The incident occurred after the soldiers tried to chase away the settlers who set fire to a Palestinian car in the area, when other settlers surrounded and blocked the soldiers' vehicles. There were no casualties.",2.0,0.5,"On 16 February 2023, Israeli settlers<br>attempted to run over Israeli soldiers<br>from the Golani Brigade near Yitzhar<br>settlement (Nablus, West Bank). The<br>incident occurred after the soldiers<br>tried to chase away the settlers who set<br>fire to a Palestinian car in the area,<br>when other settlers surrounded and<br>blocked the soldiers' vehicles. There<br>were no casualties.",2023,32.1636491078879,35.23583164428645
2023-02-16,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Jericho,31.9507,35.4676,"On 16 February 2023, Palestinian rioters hurled stones at passing settler vehicles in Al Awja village (Jericho, West Bank). Soldiers raided the town and forced merchants to close their shops in response.",2.0,0.5,"On 16 February 2023, Palestinian rioters<br>hurled stones at passing settler<br>vehicles in Al Awja village (Jericho,<br>West Bank). Soldiers raided the town and<br>forced merchants to close their shops in<br>response.",2023,31.945307940217756,35.4607465195595
2023-02-16,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9424,35.1077,"On 16 February 2023, Palestinian rioters hurled stones at passing Israeli settler vehicles near the entrance of Ras Karkar village (Ramallah and Al Bireh, West Bank). Soldiers closed the village gate in response.",2.0,0.5,"On 16 February 2023, Palestinian rioters<br>hurled stones at passing Israeli settler<br>vehicles near the entrance of Ras Karkar<br>village (Ramallah and Al Bireh, West<br>Bank). Soldiers closed the village gate<br>in response.",2023,31.93713552768578,35.11230913580673
2023-02-16,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Tubas,32.3243,35.5025,"Land seizure: On 16 February 2023, Israeli settlers constructed a shed near Ain al Hilwah village (Tubas, West Bank) in an attempt to control lands.",2.0,0.5,"Land seizure: On 16 February 2023,<br>Israeli settlers constructed a shed near<br>Ain al Hilwah village (Tubas, West Bank)<br>in an attempt to control lands.",2023,32.328300556580494,35.50296431740699
2023-02-16,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Hebron,31.6233,35.1045,"On 16 February 2023, Palestinian rioters threw stones at passing settlers' vehicles near Bayt Ummar (Hebron, West Bank), causing significant damage to a car.",2.0,0.5,"On 16 February 2023, Palestinian rioters<br>threw stones at passing settlers'<br>vehicles near Bayt Ummar (Hebron, West<br>Bank), causing significant damage to a<br>car.",2023,31.613071266598382,35.10343931611352
2023-02-16,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9189,35.3979,"On 16 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles in Al Muarrajat area west of Al Awja village (Jericho, West Bank).",2.0,0.5,"On 16 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles in Al Muarrajat area west of Al<br>Awja village (Jericho, West Bank).",2023,31.91423182426716,35.40098659348769
2023-02-17,Police Forces of Israel (2022-) Border Police,N/A,Civilians (Israel),Settlers (Israel),0.0,External/Other forces-Civilians,West Bank,Ramallah and Al Bireh,32.05,35.2833,"Property destruction: On 17 February 2023, Israeli border police removed and uprooted trees that were planted by Israeli settlers without authorization near Mevo Shillo settlement (Ramallah and Al Bireh, West Bank).",2.0,0.5,"Property destruction: On 17 February<br>2023, Israeli border police removed and<br>uprooted trees that were planted by<br>Israeli settlers without authorization<br>near Mevo Shillo settlement (Ramallah<br>and Al Bireh, West Bank).",2023,32.055187395250904,35.286625064071785
2023-02-17,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Bethlehem,31.6941,35.1669,"Land seizure: On 17 February 2023, Israeli settlers seized 10 dunams of agricultural lands belonging to Palestinians in Al Qassis area, west of Al Khadir village (Bethlehem, West Bank).",2.0,0.5,"Land seizure: On 17 February 2023,<br>Israeli settlers seized 10 dunams of<br>agricultural lands belonging to<br>Palestinians in Al Qassis area, west of<br>Al Khadir village (Bethlehem, West<br>Bank).",2023,31.692209988997543,35.16732914740912
2023-02-17,Protesters (Israel),Settlers (Israel),N/A,N/A,0.0,Protesters only,West Bank,Bethlehem,31.6534,35.1501,"On 17 February 2023, Israeli settlers protested in Efrata settlement (Bethlehem, West Bank) against the proposed judicial reform by Netanyahu's government.",2.0,0.5,"On 17 February 2023, Israeli settlers<br>protested in Efrata settlement<br>(Bethlehem, West Bank) against the<br>proposed judicial reform by Netanyahu's<br>government.",2023,31.652611139701147,35.14772311015274
2023-02-17,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1667,35.2333,"On 17 February 2023, Israeli settlers physically assaulted a Palestinian near the entrance of the Yitzhar settlement (Nablus, West Bank) after a car accident occurred in the area. He sustained bruises and was taken to a hospital for treatment.",2.0,0.5,"On 17 February 2023, Israeli settlers<br>physically assaulted a Palestinian near<br>the entrance of the Yitzhar settlement<br>(Nablus, West Bank) after a car accident<br>occurred in the area. He sustained<br>bruises and was taken to a hospital for<br>treatment.",2023,32.169395368275424,35.227225945747776
2023-02-17,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Bethlehem,31.701,35.112,"On 17 February 2023, Israeli settlers physically assaulted a Palestinian and his 2 sons while present in their land near Baytar Illit settlement (Bethlehem, West Bank). The Palestinian was injured and taken to hospital for treatment.",2.0,0.5,"On 17 February 2023, Israeli settlers<br>physically assaulted a Palestinian and<br>his 2 sons while present in their land<br>near Baytar Illit settlement (Bethlehem,<br>West Bank). The Palestinian was injured<br>and taken to hospital for treatment.",2023,31.70267303759561,35.11301574968213
2023-02-18,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Hebron,31.5294,35.0938,"On 18 February 2023, dozens of armed Israeli settlers hurled stones at Palestinian houses on al-Shuhadaa street in Hebron city (Hebron, West Bank), injuring a child in his leg, who was taken to a hospital for treatment.",2.0,0.5,"On 18 February 2023, dozens of armed<br>Israeli settlers hurled stones at<br>Palestinian houses on al-Shuhadaa street<br>in Hebron city (Hebron, West Bank),<br>injuring a child in his leg, who was<br>taken to a hospital for treatment.",2023,31.537949093763537,35.09183368535177
2023-02-18,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Hebron,31.3967,35.0661,"On 18 February 2023, a group of Israeli settlers assaulted (presumably physically) a Palestinian while working on his land near As Samu village (Hebron, West Bank).",2.0,0.5,"On 18 February 2023, a group of Israeli<br>settlers assaulted (presumably<br>physically) a Palestinian while working<br>on his land near As Samu village<br>(Hebron, West Bank).",2023,31.396913460745587,35.06768240832111
2023-02-18,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.3967,35.0661,"Property destruction: On 18 February 2023, a group of Israeli settlers razed 200 dunams of Palestinian lands in As Samu village (Hebron, West Bank).",2.0,0.5,"Property destruction: On 18 February<br>2023, a group of Israeli settlers razed<br>200 dunams of Palestinian lands in As<br>Samu village (Hebron, West Bank).",2023,31.39081673747135,35.065293967586584
2023-02-18,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Hebron,31.4459,35.0944,"On 18 February 2023, a group of Israeli settlers cut and uprooted several olive trees belonging to Palestinians in Al-Samri area east of Yuta (Hebron, West Bank).",2.0,0.5,"On 18 February 2023, a group of Israeli<br>settlers cut and uprooted several olive<br>trees belonging to Palestinians in Al-<br>Samri area east of Yuta (Hebron, West<br>Bank).",2023,31.454637198259764,35.09369940774831
2023-02-18,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Tubas,32.2835,35.3837,"Property destruction: On 18 February 2023, Israeli settlers set up water supply networks through Palestinian lands in Sahel Al-Baqiaa area east of Tammun town (Tubas, West Bank), damaging hundreds of dunams of Palestinian agricultural lands during the installation activities. Settlers also seized water sources in the area.",2.0,0.5,"Property destruction: On 18 February<br>2023, Israeli settlers set up water<br>supply networks through Palestinian<br>lands in Sahel Al-Baqiaa area east of<br>Tammun town (Tubas, West Bank), damaging<br>hundreds of dunams of Palestinian<br>agricultural lands during the<br>installation activities. Settlers also<br>seized water sources in the area.",2023,32.28338442412592,35.37827587917187
2023-02-18,Protesters (Israel),Settlers (Israel),N/A,N/A,0.0,Protesters only,West Bank,Bethlehem,31.6534,35.1501,"On 18 February 2023, Israeli settlers protested in Efrata settlement (Bethlehem, West Bank) against the Netanyahu government's judicial reform.",2.0,0.5,"On 18 February 2023, Israeli settlers<br>protested in Efrata settlement<br>(Bethlehem, West Bank) against the<br>Netanyahu government's judicial reform.",2023,31.65284882626235,35.148817099802834
2023-02-18,Rioters (Israel),Settlers (Israel),Rioters (Palestine),Farmers (Palestine),0.0,Rioters-Rioters,West Bank,Bethlehem,31.701,35.112,"On 18 February 2023, a group of Israeli settlers assaulted (Presumably physically) a Palestinian while working on his land near Husan village in the Baytar Illit settlement (Bethlehem, West Bank) after a confrontation erupted between the Palestinian man and the settlers.",2.0,0.5,"On 18 February 2023, a group of Israeli<br>settlers assaulted (Presumably<br>physically) a Palestinian while working<br>on his land near Husan village in the<br>Baytar Illit settlement (Bethlehem, West<br>Bank) after a confrontation erupted<br>between the Palestinian man and the<br>settlers.",2023,31.701834264260366,35.10499740953553
2023-02-19,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Hebron,31.5294,35.0938,"On 19 February 2023, a group of Israeli settlers from the outpost of Avraham Avinu hurled stones, destroyed a Palestinian mosque's windows, and vandalized its yard in Hebron city (Hebron, West Bank). Presumably, no worshipers were inside the mosque as the assault was carried out overnight.",2.0,0.5,"On 19 February 2023, a group of Israeli<br>settlers from the outpost of Avraham<br>Avinu hurled stones, destroyed a<br>Palestinian mosque's windows, and<br>vandalized its yard in Hebron city<br>(Hebron, West Bank). Presumably, no<br>worshipers were inside the mosque as the<br>assault was carried out overnight.",2023,31.526857275246762,35.09171589644731
2023-02-19,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Ramallah and Al Bireh,31.9763,35.2613,"On 19 February 2023, a group of Israeli settlers vandalized 3 Palestinian-owned agricultural sheds and destroyed materials, and looted an electric generator in Silwad village (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 19 February 2023, a group of Israeli<br>settlers vandalized 3 Palestinian-owned<br>agricultural sheds and destroyed<br>materials, and looted an electric<br>generator in Silwad village (Ramallah<br>and Al Bireh, West Bank).",2023,31.975909502003038,35.26591880148453
